id,text_id,annotator_id,minority_id,negative_emotions,call_to_action,source_of_knowledge,irony_sarcasm,topic,text,rating,sentiment,text_length,word_count,text_clean
635,49506,11,88,True,True,0,True,5,"Piotr Gadzinowski, poseł SLD: Jestem pedałem. Staję do pańskiego apelu, panie pośle, Romanie Giertychu, i zgodnie z wezwaniem ujawniam się. Jestem pedałem w kraju pedalstwo poniżającym. Zmuszonym do ukrywania swoich uczuć. Czy był pan kiedyś zakochany, panie przewodniczacy Giertych? Każdemu takie szczęście zdarzyc sie może. Czy pamięta pan, ze chciał pan wtedy opowiedzieć o tym całemu światu?    . 
Jestem lesbijką, panie pośle, Donaldzie Tusku. Bita regularnie przez łysych, napakowanych, obstawiających naszą dyskotekę. Policja nie interweniuje. O co chodzi, dziwią się normalni, przeciez to tylko te ""lizbijki"".. 
Jestem pedałem, panie pośle Marianie Piłko. Pan Bóg takim mnie stworzył. Dewiantem, którego pan najchętniej skierowałby na przymusowe leczenie. Elektrowstrząsy, bicze wodne, może jakaś inna skuteczna terapia? Skoro Stwórca nie chce mnie od razu skierować na spoczynek wieczny. Kiedyś pana przeciwnicy ideowi stosowali wobec mnie w Auschwitz wyjątkowo skuteczną chemioterapię.. 
Jestem lesbijką, pani posłanko, Ewo Kopacz. Tak jak pani jest heteryczka. Bracia zmusili mnie do małżeństwa z mężczyzną. Codziennie rzygam tym związkiem. Jak by sie pani czuła, gdyby zmuszono panią do małżeństwa z posłem Mariuszem Łapinskim? Też hetero. Ja nie zmuszam pani do obcowania nawet z lesbą.. 
Jestem pedałem, panie pośle, Jarosławie Kalinowski. Prowadziłem gospodarstwo domowe z moim partnerem. Zachorował, umarł, choć opiekowałem się nim z całych sił. Nasz wspólny majątek zabrała jego rodzina, która przez całe życie znać go nie chciała, bo był pedałem. Jak by się pan czuł, gdyby nie mógł pan przepisać swojej gospodarki na żonę albo dzieci?. 
Jestem lesbijką, pani posłanko, Zyto Gilowska. Bracia namówili kolegów, aby sprowadzili mnie na dobrą drogę, uczynili normalna. Zgwałciło mnie czterech.. 
Jestem pedałem, panie pośle, Janie Mario Rokito. Mam w Niemczech, Francji, krajach skandynawskich, Czechach takie same prawa jak heteroseksualni. Tam orientacja seksualna nie powoduje dyskryminacji prawnej.. 
Jesteśmy w Watykanie, panie pośle, Jarosławie Kaczyński. Michał Anioł, Caravaggio, Leonardo da Vinci. I inni. Jesteśmy w każdej większej bibliotece. Wilde, Rimbaud, Verlaine. I wielu, wielu innych.. 
Jestem pedałem. Jestem lesbijką. Jestem Cyganem. Jestem Jehowym. Jestem Żydem. Jestem każdym dyskryminowanym. Poniżanym w Polsce przez polityków, media, funkcjonariuszy Kościołów. Dzisiaj staje do apelu pana posła Giertycha, aby paskudne pedalstwo z SLD otwarcie ujawniło się i pokazało swą twarz. Bo panu się wydaje, że prawo w RP lewica tworzy jedynie dla zaspokojenia swoich spedalonych chuci.. 
Jestem pedałem, tak jak jestem lesbijką. Wietnamczykiem tak jak pogardzana Ruska. Jestem każdym, kogo można w moim kraju nadal dyskryminować, pogardzać.. 
Jestem Polakiem, muzułmaninem. Moją Ojczyzną jest polszczyzna-pedalszczyzna. Wiara Roma, ale czytana wspak.. 
Piotr Gadzinowski, poseł SLD. 
[nie mam nic do powiedzenia]. 
Kochać to nie znaczy patrzeć na siebie nawzajem, lecz patrzeć razem w tym samym kierunku...A czego Pan oczekuje w wyznaniowym, zacofanym zaścianku Europy?A czego Pan oczekuje w wyznaniowym, zacofanym zaścianku Europy?Wiatm!. 
Co prawda nie jestem pedałęm ani lesbijka, jestem raczej .   hetero ale chciał bym powiedziec ze przeciesz bycie homoseksualista nie oznacza ze jest ktos gorszy. Jest takim samy człowiekiem jak ja czy Wy, postrzeganie seksualnosci nie mysi przenosic na margines. Osobiscie znam pedałów i lesbijki i naprawde sa wporządku i czasem nawet okazuja sie lepszymi znajomymi niż heteroseksualisci...Mefiu, wydaje mi się że takich jak ty heteryków, to w procentach jest chyba z 5%. Pozdrawiam...No to chyba ja jestem w tych 5 % bo mam identyczne zdanie, może teoria iż lesbijki i geje są u nas w społeczeństwie całkowicie odrzucani a wręcz ""spychani na margines"" są u nas w kraju przereklamowana? Może się mylę, znam tylko jedną lesbijkę ale mam wielu znajomych myślących podobnie jak ja jeśli chodzi o ten temat... mi się wydaje że to bardziej osoby nietolerancyjne i ograniczone pod pewnym względem bo nie potrafią przełamać nijakiej bariery która dzieli ludzi HETERO i HOMO seksualnych. Są ignorowane i wyśmiewane.. przynajmniej w moim otoczeniu.
-- . 
Trzymajcie się cieplutko .Wiesz Natala jak to jest - większość ludzi głosi swoją tolerancje do homoseksualistów. Tak tez było z pewną znaną mi panią która tolerowała homoseksualistów - jak sama twierdziła i nic di tych ludzi nie miała dopóki jej sąsiadem nie został miły, młody, i spokojny gej...
-- . 
Kochać to nie znaczy patrzeć na siebie nawzajem, lecz patrzeć razem w tym samym kierunku...Hehe no nieźle... pewnie masz rację.
-- . 
Trzymajcie się cieplutko .Jestem hetero. mieszkam z Gejem  - swietny facet, świetny przyjaciel (tylko przyjaciel jak by ktos chcial cos głupiego dodac). Utzrymuje kontakt z przyjacielem który również jest innejj orientacji. Nie zamieniłbym ich na innych przyjaciól. Za to kocham kobiety.Ludzie czy wy wiecie po co macie żyć!!!!!!!!!!!!!!!!!!!!!!!!. 
Zastanówmi się czy to jest sensowne aby kobieta żyła z kobietą, a facet z facetem. Czy to jest do końca normalne!!!!. 
Napewno wielu powie że jestem nietolerancyjna, ale czy to jest zdrowe aby ludzie tak zyli!!!!. 
Momyslcie czasem nad tym kiedy powiecie, ze jestescie tolerancyjni. Spotkałam wiele osób które twierdziły że są tolerancyjne, a jak jest naprawde. . 
Prosze tylko czasem o chwile zastanowienia przed niektórymi słowami.Magdusia a po co sie nad tym zastanawiac.. co jest normalne a co nie? ..kazdy ma swoje zycie i po co jeszcze cos komplikować..to kazdego indywidualna sprawa jak sobie  egzystuje.. tymbardziej jezeli ktoś tego nie pojmuje ..to i tak nie zrozumie...osobiscie nie przeszkadza mi to ..kto z kim ,po co i dlaczego.. i nie wnikam,zresztą mam znajomego geya i jakoś nie ubolewam z tego powodu..Magdusia a po co sie nad tym zastanawiac.. co jest normalne a co nie? ..kazdy ma swoje zycie i po co jeszcze cos komplikować..to kazdego indywidualna sprawa jak sobie  egzystuje.. tymbardziej jezeli ktoś tego nie pojmuje ..to i tak nie zrozumie...osobiscie nie przeszkadza mi to ..kto z kim ,po co i dlaczego.. i nie wnikam,zresztą mam znajomego geya i jakoś nie ubolewam z tego powodu..To sprawa osobista kto z kim i kiedy, byle nie robił nic co krzywdzi innych. Lepiej skupić uwagę na łysolach i innych degeneratach których coraz więcej na ulicach pełnych przemocy i wulgaryzmów.chyba każdy zgodzi się ze mną ,że nie można odrzucać miłości... nie ważne jaka by nie była... Ty też Magdusia się chyba ze mną zgodzisz?!!!. 
każdy kogoś kocha czy to jest kobieta czy facet czy w tym jest jakaś różnica... miłość nie jedno ma imię...jest to najpiękniejszym uczucie na ziemi,  jest jedyna w swoim rodzaju i nie powtarzalna dla każdego człowieka.... 
...dwa razy nie powróci raz przeżyta chwila...Chryste Panie,ere_ndira,ten Twój pierwszy post brzmi,jak: ""Stańcie do apelu poległych...""No,nie przesadzajcie,tak źle to nie jest nawet w Polsce...leczy mnie to kim jesteście . 
ale raczej nie kręci mnie widok dwóch kolesi w namiętnym pocałunkuAle z Ciebie kretynka Magdusia , wybacz to tylko ironia powodowana wzburzeniem , a co Ty uważasz ,że jest normalne ha?? No podaj mi definicję normalności to wtedy będziesz mogłą głosić tezy, że bycie homo lub bycie bi jest nienormalne. Jeżeli uważasz,że normalne to znaczy, że jest zgodne z naturą to coś Ci powiem wśród zwierząt jest taki procent gejów i lesbijek, że sobie nawet nie wyobrażasz i nie widziałam ,żeby jakiekolwiek zwirze było przez to dyskryminowane.Ale z Ciebie kretynka Magdusia , wybacz to tylko ironia powodowana wzburzeniem , a co Ty uważasz ,że jest normalne ha?? No podaj mi definicję normalności to wtedy będziesz mogłą głosić tezy, że bycie homo lub bycie bi jest nienormalne. Jeżeli uważasz,że normalne to znaczy, że jest zgodne z naturą to coś Ci powiem wśród zwierząt jest taki procent gejów i lesbijek, że sobie nawet nie wyobrażasz i nie widziałam ,żeby jakiekolwiek zwirze było przez to dyskryminowane.Jesteś, niestety wyjątkiemWidze że Wy próbujecie tutaj sie jednoczyć i uzurpowac sobie prawa normalnych ludzi, ale niestety jesteście zagrożeniem dla bytu ludzkości i kiedy stanie się was większość to nasz gatunek czeka koniec dziejów. Widze tą żałosna agresje pedalstwa wciskającego sie w każdej sferze życia i dochodze do wniosku że jest to symptom kresu cywilizacji lub jakiejś globalnej wojny która cofnie ludzkośc na naturalną drogę.. 
Każdy homoseksualista to błąd natury i jako taki powinien byc traktowany. To czysta prawda, moze jest okrutna ale jedyna. Zasłaniacie się miłościa, ale zapominacie o odpowiedzialności, fałszywe uczucia przysłaniaja wielkie zło które za nim stoi, wypaczenie ludzkości to cel tego zła. 
[nie mam nic do powiedzenia]CIEKAW JESTEM MAJAMA JAK BYS SIE CZULA JAKO GEJ LUB LESBIJKA PO PRZECZYTANIU TEGO CO NAPISALAS,   NIE ZYCZE CI TEGO
-- . 
żyj własnym życiemJESTES WSTRĘTNA PISZĄĆ TAK MAJAMA!!!. 
NAJPIERW SIE ZASTANÓW CZY PRZYPADKIEM KOGOŚ NIE RANIĄ SŁOWA KTÓRE WYPOWIADASZ!!!Zaciekawiły mnie pewne słowa zawarte we wstępie do ,,Ojca Goriot"" Balzaca i chcę sie nimi z Wami, Drodzy i mniej drodzy Forumowicze, podzielić:. 
,,Homoseksualizm męski w swojej trywialnej formie jest czymś dość obrzydliwym: natomiast przeidealizowany, pchniety o kilka szczebli wyżej, skoro mocen jest skojarzyć pewną tkliwość i poezję serca, jaką stwarza miłość do kobiety, z ową spójnia duchowego pobratymstwa, harmonijną ciągłością intelektualnego obcowania, jakiej namiętna miłośc do kobiety- oparta zazwyczaj na prawach kontrastu(...), kryjąca zawsze pierwiastek walki dwóch płci i często raczej zbliżona do nienawiści niż do przyjaźni, dać nie może; tam wytwarzać on musi owo najpełniejsze, najwyższe nasilenie uczucia."". 
Tadeusz Boy- Żeleński. 
Postawa hetero do homoseskualnych wynika z ich wyobrażenia o takiej miłości. To jasne; ciekawe jest natomiast, jakie czynniki na to wyobrażenie wpływają. ,,Że może to być ,,spójnia duchowego pobratymstwa skojarzona z tkliwościa i poezją serca"" możemy dowiedzieć się z wielu książek i flimów. Skąd się więc bierze negatywne na tę sprawę zapatrywanie heteroseksualnych, tak przeciez szerokiej skali. Moją odpowiedzą na to zjawisko w Polsce jest religia i taka a nie inna nterpretacja jej założeń przez ludzi rodem z jakiegoś LPR na przykład. A Waszą?Przy okazji: paskudną dyskryminacja Boy- Żeleński sie zdradził. Mam na myśli stwierdzenie, że kobieta mężczyźnie nie może dać harmonijnej ciagłości intelektualnego obcowania. No, chyba, że jeśli uznać, że tak są zajęci walką ze sobą, że żadna ze stron nie ma kiedy tym intelektualnym obcowaniem obdarować...ale to tak na marginesie, poza naszym tematem .  /nie masz pojęcia jak ludzie powszechnie nazywani homo bywaja nieszczęśliwi w naszych polskim nietolerancyjnym społeczeństwiemajama Ty to chyba jakaś durna jesteś nie zauważyłaś, że dzisiejsi ludzie to błąd natury, że ogólnie matka natura , w którymś momencie ulagłą gigantycznej mutacji i wydałą na świat największe zło jakim jest sam człowiek, który nieustannie brnie ku destrukcji swojej matki? A poza tym , co kogo obchodzi jakaś @@@ona ludzkość , jakiś pieprzony ogół, który dla Ciebie nic nie zrobi, po co masz być dla niego ""normalny"", żeby wydawać na świat kolejne pokolenia ludzi , ha? Cała ludzkość ma Cię w dupie, więc i Ty ją miej i rób w życiu to co sprawia Ci największa raość,jeżeli jest nią bycie homoseksualistą to ja to popieram a reszta może mi naskoczyć.Nie ma definicji człowieka normalnego, podobnie jak nie ma obiektywnej opinii. Jeśli masz w swojej głowie trochę rozumu, to wkrótce przejdzie ci okres pieniactwa na wszystko, czego dziś nie rozumiesz.. 
A jeśli nie, to - cóż - . 
pieprz się.do tamtej jak-jej-tamdo tamtej jak-jej-tam""kiedy się jest prawdziwym nie można być brzydkim,chyba że dla tych,którzy niczego nie rozumieją"". 
pozdrawiam .  
-- . 
""...i niech tam kto wybitną lewą sobie ma...""(W.Wysocki)nie lubie pedalow i nie pytajcie mnie dlaczego. Ale juz nic by sie nie dzialo gdybym nie musial widziec takich dwoch w jakims parku co sie caluja po francusku. Niech wiedza ze wazniejsza jest wiekszosc a ta nie lubi takiego widoku",0,0,12131,1825,"Piotr gadzinowski poseł sld pedeć być stawać pański apel pan poseł romać giertych zgodnie wezwanie ujawniać pedeć być kraj pedalstwo poniżać zmuszoć ukrywać swój uczucie kiedyś zakochać pan przewodniczaca gierty każdy szczęście zdarzyc pamiętać chcieć opowiedzieć cały świat     
 lesbijka pan poseł donaldzie tusko bito regularnie łysy napakowany obstawiający nasz dyskotekę policja interweniować chodzić dziwić normalny lizbijka pedeć być pan poseł marianie piłko bóg taki stworzyć dewiant chętnie skierować by przymusowy leczenie elektrowstrząs biczy wodny skuteczny terapia skoro stwórca raz skierować spoczynek wieczny kiedyś przeciwnik ideowy stosować wobec auschwitz wyjątkowo skuteczny chemioterapiić lesbijka posłanko ewo kopacz heteryczki brat zmusić małżeństwo mężczyzna codziennie rzygać związek czuć zmuszć pani małżeństwo poseł mariusz łapinski hetero zmuszać obcować lesbą pedeć być pan poseł jarosławie kalinowski prowadzić być gospodarstwo domowy partner zachorować umrzeć opiekować być cały siła wspólny majątek zabrać rodzina cały życie znać chcieć pedaeł czuć móc przepisać swój gospodarka żona dziecko lesbijka posłanko zyć gilowski brat namówić kolega sprowadzić dobry droga uczynić normalny zgwałcić cztery pedeć być pan poseł janie mario rokito niemczy francja kraj skandynawskich czechach sam prawo heteroseksualny orientacja seksualny powodować dyskryminacja prawny być watykan pan poseł jarosławie Kaczyński michał anioł caravaggio leonardo dać vinci inny być każdy duży bibliotece wilde rimbaud verlaine pedeć być lesbijka cygan jehowy żyd każdy dyskryminowany poniżać Polska polityk media funkcjonariusz kościół stawać apel poseł giertych paskudny pedalstwo sld otwarcie ujawnić pokazać swój twarz pan wydawać prawo rp lewica tworzyć zaspokojeć swój spedalony chucić pedeć być lesbijka wietnamczykiem pogardzany ruski każdy kto kraj nadal dyskryminować pogardzać polak muzułmanin mój ojczyzna polszczyznapedalszczyzny wiara ra czytać wspak Piotr gadzinowski poseł sld powiedzieć kochać znaczyć patrzeć siebie nawzajem patrzeć razem sam kierunkua co oczekiwać wyznaniowy zacofać zaścianek europya co oczekiwać wyznaniowy zacofać zaścianek europywiatm prawda pedałęm lesbijka raczej     hetero chcieć powiedziec przecieć bycie homoseksualista oznaczać gorsza taki sać człowiek postrzegać seksualnosci mysić przenosic margines osobist znać pedał lesbijka naprawde SA wporządek okazujać lepszy znajomy heteroseksualiscimefiu wydawać heteryk procent chyba pozdrawiamno chyba    identyczny zdanie teoria lesbijka gej społeczeństwo całkowicie odrzucać wręcz spychać margines kraj przereklamować mylić znać jeden lesbijka znajomy myślący podobnie chodzić temat wydawać osoba nietolerancyjny ograniczyć pewien wzgląd potrafić przełamać nijaki bariera dzielić człowiek hetero homo seksualny ignorować wyśmiewać przynajmniej otoczenie 
  
 trzymajt cieplutko wiedzieć natala większość człowiek głosić swój tolerancja homoseksualista teza pewien znany pani tolerować homoseksualista twierdzić di człowiek mieć dopóki sąsiad miły młody spokojny gej 
  
 kochać znaczyć patrzeć siebie nawzajem patrzeć razem sam kierunkuhehe nieźle pewnie mieć racja 
  
 trzymajt cieplutko hetero mieszkać gej    swietny facet świetny przyjaciel przyjaciel chcial głupiy dodac utzrymywać kontakt przyjaciel innejj orientacja zamienić by być przyjaciól kochać kobietyludzie wiedzieć mieć żyć zastanówmi sensowny kobieta żyć kobieta facet facet koniec normalny napewno powiedzieć nietolerancyjny zdrowy człowiek zyć momyslt powiecie jestescie tolerancyjny spotkać być osoba twierdzić tolerancyjny naprawde  
 prosze chwila zastanowienie niektóry słowamimagdusia zastanawiac normalny zycie komplikowaćto kazdy indywidualny sprawa egzystować tymbardzi pojmować zrozumieosobiscie przeszkadzać kto wnikamzresztą znajomy gey ubolewać powodumagduś zastanawiac normalny zycie komplikowaćto kazdy indywidualny sprawa egzystować tymbardzi pojmować zrozumieosobiscie przeszkadzać kto wnikamzresztą znajomy gey ubolewać powoduto sprawa osobisty kto byle robić krzywdź dobrze skupić uwaga łysola degenerata ulica pełny przemoc wulgaryzmówchyba zgodzić odrzucać miłość ważny jaki magduś chyba zgodzić ktoś kochać kobieta facet różnica miłość imięjest piękny uczucie ziemia jedyny swój rodzaj powtarzalny każdy człowiek raz powrócić przeżytać chwilachrysty panieerendiraten pierwszy post brzmijak stańt apel poległychnonie przesadzajcietak źle polsceleczy kto jesteście  
 raczej kręcić widok dwa kolesiin namiętny pocałunkuał kretynek magduś wybaczyć ironi powodować wzburzeć uważać normalny ha podać definicja normalność być mogła głosić teza być homo być bi nienormalny uważaszże normalny znaczyć zgodny natura powiedzieć zwierzę procent gej lesbijka wyobrażać widzieć być jakikolwiek zwira dyskryminowaneał kretynek magduś wybaczyć ironi powodować wzburzeć uważać normalny ha podać definicja normalność być mogła głosić teza być homo być bi nienormalny uważaszże normalny znaczyć zgodny natura powiedzieć zwierzę procent gej lesbijka wyobrażać widzieć być jakikolwiek zwira dyskryminowanejesteś niestety wyjątkiemwidzeeć próbujecie jednoczyć uzurpowac prawo normalny człowiek niestety jesteśt zagrożenie byt ludzkość stać większość gatunek czekać koniec dzieje widze ten żałosna agresja pedalstwo wciskający każdy sfera życie dochodze wniosek sympt kres cywilizacja jakiś globalny wojna cofć ludzkośc naturalny droga homoseksualista błąd natura traktować czysty prawda okrutny jedyny zasłaniacie miłoście zapominacie odpowiedzialność fałszywy uczucie przysłaniaj wielki zło stać wypaczyć ludzkość cel zło powiedzeniaciekaw majam bys czula geja lesbijka przeczytać napisalasa    zycze 
  
 żyj własny życiemjestes wstrętny pisząć majam najpierw zastan przypadek ktoś ranić słowo wypowiadaszzaciekawić pewien słowo zawrzeć wstęp ojciec goriot balzacać chcieć drog mało drog forumowiczy podzielić homoseksualizm męski swój trywialny forma coś obrzydliwy przeidealizować pchniety szczebl wysoko skoro mocen skojarzyć pewien tkliwość poezja serce jaki stwarzać miłość kobieta owa spójnie duchowy pobratymstwo harmonijny ciągłość intelektualny obcowania jaki namiętny miłośc kobieta oprzeć zazwyczaj prawach kontrast kryjąca pierwiastek walka dwa płeć raczej zbliżć nienawiść przyjaźń dać wytwarzać owo pełny wysoki nasilić uczucie tadeusz boy żeleński postawa hetero homoseskualny wynikać wyobrażenie taki miłość jasny ciekawy czynnik wyobrażenie wpływać spójnia duchowy pobratymstwo skojarzić tkliwość poezja serce móc dowiedzieć książka flim brać negatywny sprawa zapatrywać heteroseksualny szeroki skala mój odpowiedzić zjawisko Polska religia nterpretacja założenie człowiek ród jakiś lpr przykład wasząpr okazja paskuden dyskryminacja boy żeleński zdradzić myśl stwierdzić kobieta mężczyzna dać harmonijny ciagłość intelektualny obcowanie chyba uznać zajęci walka strona intelektualny obcowan obdarowaćale margines nasz temat    mieć pojęcie człowiek powszechnie nazywany homo Bywaj nieszczęśliwić polski nietolerancyjć społeczeństwiemajam chyba durny być zauważyć być dzisiejszy człowiek błąd natura ogólnie matka natura którymś moment ulagłą gigantyczny mutacja wydała świat największe zło jaki człowiek nieustannie brnąć destrukcja swój matka kto obchodzić ludzkość pieprzony ogół zrobić mieć normalny wydawać świat kolejny pokolenie człowiek hektar ludzkość dupa mi robić życie sprawiać duży raośćjeżela być homoseksualista popierać reszta naskoczyćnie definicja człowiek normalny podobnie obiektywny opinia mieć swój głowa trochę rozum wkrótce przejść okres pieniactwo co rozumieć cóż   
 pieprz siędo tamten jakjejtamdo tamten jakjejtamkiedy prawdziwy brzydkimchyba tychktórz nic rozumieć pozdrawiać   
  
 wybitny lewy mawwysockinie lubie pedalow pytać dzialo gdybym musial widziec dwoch jakims park calujać francuski wiedza wazniejsz wiekszosc lubić taki widok"
7686,74460,2,88,True,True,2,True,1,  Z takiego bowiem twierdzenia wynikałoby połacie  te zostały przyłączone po Państwa Polskiego wbrew woli narodu  ruskiego,0,0,122,16,   taki twierdzenie wynikać by połać zostać przyłączyć państwo polski wbrew wola naród ruski
5997,146413,3,72,True,True,1,True,2, Wegla to  Niemcy maja bardzo duzo i kiedys mozna bedzie wrocic do jego eksploatacji jak ropy zabraknie,0,0,103,17,wegla Niemcy maj kiedys wrocic eksploatacja ropa zabraknąć
12806,60282,3,71,True,True,1,True,1, Próbowano też zmuszać ich do emigracji jednak znaczna część państw Europy i Ameryki oraz Australia zamknęły przed  Żydami granice ustalenia konferencji w  les  Bains  1938 pewne możliwości przyjazdu stworzyły im  USA,0,0,217,31,próbować zmuszać emigracja znaczny część państwo Europa ameryka australia zamknąć żyda granica ustalić konferencja les bains    pewien możliwość przyjazd stworzyć usa
9495,151399,6,31,True,True,1,True,5, chrześcijanie czy  islamiści tak robią bo to bóg wojny,2,1,55,9,chrześcijanin islamiść robić bóg wojna
8146,59990,6,31,True,True,1,True,11, SEKSUALNE jak to widzi  muzułmanin,0,0,35,5,seksualny widzieć muzułmanin
1387,25252,14,77,True,True,0,True,0, babka czysta  Rosjanka  itd,0,0,28,4,babki czysty rosjanka i tak dalej
904,133363,10,71,True,True,0,True,0, Rząd  USA wzywa Polskę do zwrotu mienia  żydowskiego,0,0,53,8,rząd usa wzywać polska zwrot mieć żydowskiy
1576,67453,11,88,True,True,1,True,8, Palikot jako  jedyn  gt  y polityk zdemaskował fałszywą przemianę Przyjaciela  Rosjan w czasie kampanii  p  gt rezydenckiej,0,0,124,17,palikot jedyn gt polityka zdemaskować fałszywą przemiana przyjaciel rosjan czas kampania gt rezydencki
4621,70157,3,71,True,True,1,True,1, Wspólnie z miejscowym podziemiem przystąpiły do eksterminacji  żydowskich obywateli Litwy,0,0,90,10,wspólnie miejscowy podziemiem przystąpić eksterminacja żydowski obywatel litwa
5078,43934,3,71,True,True,1,True,10, ale  Zyd zaden,0,0,15,3,zyd
8879,136873,6,77,True,True,2,True,10,  Ruskim nic w Rosji  nie grozi,2,1,31,6,   ruski Rosja grozić
7297,66990,2,71,True,True,2,True,1,  W jednym z listów zarzuca się na przykład  Żydom przez nich Polacy nie mogli skorzystać z dobrodziejstw umowy repatriacji z  ZSRR,2,1,131,21,   list zarzucać przykład żyd Polak móc skorzystać dobrodziejstwo umowa repatriacja zsrr
15177,71894,4,72,True,True,1,True,10, Czynił to na oczach rozbawionych  Niemców i,0,0,44,7,czynić oko rozbawiony niemc
11877,92437,3,51,True,True,1,True,11, Dla chorych z nienawiści kobiet płeć  homoseksualisty nie ma znaczenia obie są be,1,1,82,13,chory nienawiść kobieta płeć homoseksualista znaczenie oba be
12236,63395,3,72,True,True,1,True,1, uczy się ich wojnę wywołali nie  Niemcy ale naziści,0,0,52,9,uczyć wojna wywołać Niemcy nazista
5583,30817,5,51,True,True,2,True,9, Największą tragedią są  geje i,2,1,31,5,największą tragedią gej
6216,44228,3,31,True,True,1,True,5, Nie wiem ale nawet  tzw  lefebvrysci negujący  Vaticanum secundum nie nawojują do podrzynania gardeł  muzułmanom,0,0,113,15,wiedzieć lefebvrysci negujący vaticanum secundum nawojować podrzynać gardło muzułmana
6513,95367,2,71,True,True,2,True,2, Zbudowal autostrady unowoczesnil przemysl zlikwidowal bezrobocie i inflacje i pozbyl sie  zydow ktorzy rujnowali gospodarke,2,1,124,15,zbudowal autostrada unowoczesnil przemysl zlikwidowal bezrobocie inflacja pozbyl zydow rujnować gospodarke
5264,21016,5,77,True,True,2,True,1,  I tak sobie myślę laser to opracował ktoś kto rozpracował tajemnicę kociego Patrzenia Bierz przykład z  Rosjan,2,1,112,17,   myśleć laser opracować rozpracować tajemnica kociy patrzeć brać przykład rosjan
13492,32114,8,71,True,True,1,True,1,  gt Reasumując  gdyby nie  żydzi to byśmy tego ratusza nie mieli,0,0,65,11,   gt reasumuć żydzieć by być ratusz mieć
14694,119039,4,72,True,True,1,True,1,  Niemcow z Polski ktorzy wypedzeni w  1939 z Polski mieszkali w Dolnej  Sasonii i ktorzy byli wiernymi obywatelami III Rzeszy,0,0,126,20,   niemcow Polska wypedzić    Polska mieszkać dolny sasonia wierny obywatel iii rzesza
5393,64252,3,77,True,True,1,True,1, oni zaczeli  sowieci tylko dokończyli zniszczeń,0,0,48,6,zaczelić sowieci dokończyć zniszczenie
1266,54668,12,13,True,True,2,True,17, prawdziwy  superstrzelec to nie jakis  czarnuch z  algieri grający dla  francji tylko Mark Janko  32 gole w  23 meczach,1,1,120,19,prawdziwy superstrzelec czarnuch algieri grać francja mark janko    gół    mecz
5869,83099,3,51,True,True,1,True,11, Tak samo jak są  geje  lesbijki narkomani alkoholicy to też są przecież homofoby,0,0,81,13,samo gej lesbijka narkoman alkoholica homofoby
195,47270,11,88,True,True,0,True,5,"Saakaszwili nie może przeżyć wymierzonego mu policzka i znowu prowokuje jak by

nie wyciągnął wniosków z jednej nauczki.

Co na to wuj sam z za oceanu?",0,0,151,26,"saakaszwić przeżyć wymierzonego policzek prowokywać 

 wyciągnąć wniosek jeden nauczka 

 wuj ocean"
4340,69094,2,71,True,True,2,True,1,  s  207  żydowscy opisują działalność  żydowskich agentów konfidentów denuncjatorów w Działoszycach Zduńskiej Woli Brańsku Sosnowcu Lidzie Wilnie Krakowie Lwowie Warszawie i w innych miejscowościach,2,1,199,24,       żydowski opisywać działalność żydowski agent konfident denuncjator działoszyca zduński wola brańsek sosnowiec lida wilć krakowie lwowie Warszawa miejscowość
10907,59206,6,31,True,True,1,True,1,  W grudniu zeszłego roku  kiedy Sojusz Północny otoczył  Talibów w Afganistanie spora liczba więźniów talibskich szczególnie tych należących do Al  Qaidy została skazana na i zabita a wielu innym pozwolono umrzeć także podczas transportu na wielkie odległości w zapieczętowanych kontenerach w których się podusili,0,0,314,44,   grudzień zeszły sojusz północny otoczyć talib afganistan spory liczba więźniów talibski szczególnie należeć aleja qaida zostać skazać zabity inny pozwolić umrzeć transport wielki odległość zapieczętowany kontener podusić
12664,54232,3,71,True,True,1,True,11, Nie moja wina ze niektorzy  Zydzi kochaja  niemcow i ich wybielaja,0,0,67,11,wino niektorz zydzić kochaj niemcow wybielajać
1378,25190,14,77,True,True,0,True,0, Niedawno forumowi komsomolcy zapewniali mnie Chodorkowski nie jest  Rosjaninem,0,0,79,9,niedawno forum komsomolcy zapewniać chodorkowski rosjanin
14680,82302,4,77,True,True,1,True,6,  Gdyby  Wałujew był polskim bokserem to pewnie werdykt byłby słuszny ale jest  Rosjaninem to werdykt jest  niesłuszny i krzywdzący dla Jankesa,2,1,143,21,   wałujew polski bokser pewnie werdykt być by słuszny rosjanin werdykt niesłuszny krzywdzący jankes
4405,51548,5,71,True,True,2,True,9, jesteś nazbyt głupi do  nabiernia forumowiczów twoja GŁUPOTA OBSKURANTYZM  KRETACTWA KŁAMSTWA  NIENAWISC  DO  ZYDOW i jeszcze kilka sympatycznych  walorw są znane forumowiczom i możesz mi wierzyć również oni  ubawiają się na twój koszt,0,0,236,33,być nazbyt głupi nabiernie forumowicz głupota obskurantyzm kretactwo kłamstwo nienawisc zydow sympatyczny walorw znany forumowicz móc wierzyć ubawiać koszt
7845,90735,2,51,True,True,2,True,10, w słowniku języka polskiego nie ma terminu  gej to czysta kalka z angielskiego gay co oznacza  lively  vivid  etc,0,0,114,19,słownik język polski termin geja czysty kalka angielski gay oznaczać lively vivid etc
